1,0,1368857606,
2,10,1375085882,
3,20,1381294522,
4,30,1387483526,
5,40,1393652801,
6,50,1399802348,
7,60,1405931886,
8,70,1412041509,
9,80,1418131125,
10,90,1424200453,
11,100,1430249680,
12,110,1436278526,
13,120,1442286900,
14,130,1448274799,
15,140,1454242133,
16,150,1460188807,
17,160,1466114728,
18,170,1472019804,
19,180,1477903941,
20,190,1483767140,
21,200,1489609213,
22,210,1495430069,
23,220,1501229707,
24,230,1507008034,
25,240,1512764958,
26,250,1518500291,
27,260,1524214127,
28,270,1529906280,
29,280,1535576656,
30,290,1541225257,
31,300,1546851895,
32,310,1552456571,
33,320,1558039191,
34,330,1563599756,
35,340,1569137986,
36,350,1574653882,
37,360,1580147443,
38,370,1585618670,
39,380,1591067190,
40,390,1596493189,
41,400,1601896482,
42,410,1607277067,
43,420,1612634760,
44,430,1617969373,
45,440,1623281280,
46,450,1628569921,
47,460,1633835484,
48,470,1639077781,
49,480,1644296813,
50,490,1649492394,
51,500,1654664710,
52,510,1659813388,
53,520,1664938429,
54,530,1670039832,
55,540,1675117598,
56,550,1680171540,
57,560,1685201659,
58,570,1690207582,
59,580,1695189681,
60,590,1700147585,
61,600,1705081479,
62,610,1709990991,
63,620,1714876308,
64,630,1719737242,
65,640,1724573608,
66,650,1729385593,
67,660,1734173009,
68,670,1738935671,
69,680,1743673579,
70,690,1748386920,
71,700,1753075319,
72,710,1757738779,
73,720,1762377112,
74,730,1766990691,
75,740,1771578957,
76,750,1776142097,
77,760,1780679925,
78,770,1785192626,
79,780,1789679829,
80,790,1794141532,
81,800,1798577924,
82,810,1802988630,
83,820,1807373652,
84,830,1811732989,
85,840,1816066641,
86,850,1820374609,
87,860,1824656519,
88,870,1828912559,
89,880,1833142728,
90,890,1837346653,
91,900,1841524522,
92,910,1845676334,
93,920,1849801716,
94,930,1853900855,
95,940,1857973751,
96,950,1862020218,
97,960,1866040256,
98,970,1870033678,
99,980,1874000485,
100,990,1877940862,
101,1000,1881854252,
102,1010,1885741213,
103,1020,1889601186,
104,1030,1893434358,
105,1040,1897240542,
106,1050,1901019924,
107,1060,1904772133,
108,1070,1908497354,
109,1080,1912195402,
110,1090,1915866276,
111,1100,1919509976,
112,1110,1923126316,
113,1120,1926715296,
114,1130,1930277103,
115,1140,1933811177,
116,1150,1937318078,
117,1160,1940797246,
118,1170,1944248869,
119,1180,1947672946,
120,1190,1951069104,
121,1200,1954437716,
122,1210,1957778597,
123,1220,1961091559,
124,1230,1964376789,
125,1240,1967633915,
126,1250,1970863122,
127,1260,1974064411,
128,1270,1977237596,
129,1280,1980382677,
130,1290,1983499467,
131,1300,1986588339,
132,1310,1989648734,
133,1320,1992681025,
134,1330,1995684840,
135,1340,1998660363,
136,1350,2001607597,
137,1360,2004526168,
138,1370,2007416448,
139,1380,2010278066,
140,1390,2013111207,
141,1400,2015915685,
142,1410,2018691500,
143,1420,2021438653,
144,1430,2024157143,
145,1440,2026846785,
146,1450,2029507577,
147,1460,2032139521,
148,1470,2034742616,
149,1480,2037316862,
150,1490,2039862073,
151,1500,2042378435,
152,1510,2044865576,
153,1520,2047323869,
154,1530,2049752940,
155,1540,2052152790,
156,1550,2054523605,
157,1560,2056865200,
158,1570,2059177573,
159,1580,2061460539,
160,1590,2063714284,
161,1600,2065938807,
162,1610,2068133924,
163,1620,2070299633,
164,1630,2072435749,
165,1640,2074542645,
166,1650,2076619946,
167,1660,2078667841,
168,1670,2080686142,
169,1680,2082674850,
170,1690,2084633778,
171,1700,2086563300,
172,1710,2088463228,
173,1720,2090333376,
174,1730,2092173745,
175,1740,2093984521,
176,1750,2095765331,
177,1760,2097516548,
178,1770,2099237799,
179,1780,2100929457,
180,1790,2102590964,
181,1800,2104222877,
182,1810,2105824638,
183,1820,2107396620,
184,1830,2108938636,
185,1840,2110450501,
186,1850,2111932586,
187,1860,2113384520,
188,1870,2114806488,
189,1880,2116198490,
190,1890,2117560341,
191,1900,2118892040,
192,1910,2120193588,
193,1920,2121465170,
194,1930,2122706414,
195,1940,2123917692,
196,1950,2125098633,
197,1960,2126249422,
198,1970,2127370059,
199,1980,2128460359,
200,1990,2129520321,
201,2000,2130550131,
202,2010,2131549789,
203,2020,2132518924,
204,2030,2133457906,
205,2040,2134366551,
206,2050,2135244859,
207,2060,2136092642,
208,2070,2136910273,
209,2080,2137697567,
210,2090,2138454337,
211,2100,2139180769,
212,2110,2139876677,
213,2120,2140542434,
214,2130,2141177480,
215,2140,2141782375,
216,2150,2142356560,
217,2160,2142900593,
218,2170,2143413916,
219,2180,2143896901,
220,2190,2144349362,
221,2200,2144771300,
222,2210,2145162899,
223,2220,2145523975,
224,2230,2145854527,
225,2240,2146154555,
226,2250,2146424058,
227,2260,2146663038,
228,2270,2146871681,
229,2280,2147049613,
230,2290,2147197207,
231,2300,2147314091,
232,2310,2147400638,
233,2320,2147456660,
234,2330,2147481973,
235,2340,2147476948,
236,2350,2147441398,
237,2360,2147375139,
238,2370,2147278542,
239,2380,2147151421,
240,2390,2146993776,
241,2400,2146805607,
242,2410,2146586915,
243,2420,2146337698,
244,2430,2146057958,
245,2440,2145747693,
246,2450,2145406905,
247,2460,2145035778,
248,2470,2144634128,
249,2480,2144201954,
250,2490,2143739256,
251,2500,2143246221,
252,2510,2142722661,
253,2520,2142168577,
254,2530,2141584156,
255,2540,2140969210,
256,2550,2140323927,
257,2560,2139648120,
258,2570,2138941975,
