220,220531,395174260,229190415,1576056481,-1833905146,-2005921282,-2141679078,2042208103,1523649056,
221,221531,542556873,603782085,1921451426,-1971452385,-2010169904,-2141059093,1993756513,1437295315,
222,222531,798431169,695688170,2026330834,-1875399181,-2004884707,-2142909524,1944230042,1350410155,
223,223531,701854007,934635562,1884167022,-1571452914,-2001358443,-2135648941,1894436206,1266665360,
224,224531,789229848,743138797,1506094809,-1089117704,-1998472450,-2129349942,1845712371,1191318533,
225,225531,444609093,776313869,950476225,-504129608,-1994216956,-2129020466,1800984364,1130251628,
226,226531,381509341,336876286,289932490,109544295,-2001708359,-2125194481,1765808275,1089689618,
227,227531,-96801326,221252704,-381127793,663290951,-2001292392,-2136365907,1746212012,1073037311,
228,228531,-199520909,-307652716,-969963530,1081581030,-2010499775,-2136905364,1746148018,1079068809,
229,229531,-630781228,-427531840,-1396229105,1309228527,-2009148791,-2144781603,1764891209,1101217812,
230,230531,-639331978,-840344726,-1597559289,1310490127,-2007453619,-2142448865,1796064419,1128750301,
231,231531,-864659272,-821313479,-1551868201,1094425173,-2003742565,-2136510080,1829686756,1150024869,
232,232531,-705000535,-966842371,-1259484163,682272128,-1995433930,-2132568497,1855318520,1155811355,
233,233531,-664382224,-754933818,-770758392,145931119,-1995787090,-2124003434,1865470788,1141122517,
234,234531,-370609836,-608632792,-145571700,-452443019,-1994279761,-2126436184,1857981321,1106503293,
235,235531,-126927308,-275774805,516873363,-1011740728,-1999557895,-2128977171,1835151192,1055551968,
236,236531,170189849,53440083,1133760829,-1468804905,-2005624054,-2134904699,1802627058,994041508,
237,237531,469704290,342248203,1606339757,-1741213351,-2006626459,-2142740673,1765667814,926722596,
238,238531,609936527,674664944,1878572346,-1806139846,-2009274593,-2140923579,1727773607,857117899,
239,239531,816008491,749506339,1900777708,-1637297854,-2003350271,-2140994150,1689839810,787936058,
240,240531,697099652,932884168,1678763951,-1271924939,-1999430184,-2133453448,1651437990,721977380,
241,241531,737223684,712237058,1234305880,-747190118,-1997553850,-2127406859,1613447250,664167855,
242,242531,372571687,699693757,636251203,-146343326,-1994486695,-2128854213,1578924116,620122463,
243,243531,285583346,240067419,-37701273,455692655,-2003181326,-2126578191,1553628591,595587558,
244,244531,-195450969,109965598,-690009539,969957408,-2003171590,-2138656217,1543259937,593011562,
245,245531,-288045178,-416689192,-1231553390,1327950591,-2011584456,-2139036780,1550788994,609922397,
246,246531,-702458609,-513114768,-1587298464,1480964377,-2009330717,-2145404619,1574206457,638780481,
247,247531,-672074531,-903219262,-1705738035,1405207043,-2006220419,-2141845331,1606256602,668746606,
248,248531,-872151565,-833595884,-1575182040,1118742351,-2002416589,-2134537990,1637088150,689248121,
249,249531,-662306435,-951456160,-1208687634,653887056,-1994275180,-2131075250,1657599852,693068182,
250,250531,-606017597,-684219873,-666056667,88413835,-1996142160,-2123360069,1662463938,677559402,
251,251531,-272420180,-526292595,-15267166,-510678407,-1995564122,-2127694338,1651783449,645257645,
252,252531,-38100648,-156821351,641563245,-1043099234,-2001598974,-2130976537,1629409413,600763629,
253,253531,274070747,153838641,1222300987,-1449194926,-2006959957,-2137101491,1601356723,549658115,
254,254531,536764238,449211985,1633485617,-1654111622,-2006984965,-2143468896,1572058862,495572760,
255,255531,667600335,734967842,1827914110,-1644984701,-2008012568,-2140216138,1543444869,440609166,
256,256531,821044268,790890430,1766677253,-1405641454,-2001505816,-2138639332,1514915478,386377226,
257,257531,680669144,916159498,1468019388,-984128838,-1997620282,-2131205135,1485220095,335034727,
258,258531,673679551,669008056,963937400,-424674103,-1997032890,-2125989379,1455258974,291361499,
