1,1529,962758669,-1782185478,143085606,-945608346,
2,2529,1395497054,-1633231817,388543566,-805271133,
3,3529,1644890165,-1272099327,525407122,-486137228,
4,4529,1675911501,-749508227,534454158,-33028204,
5,5529,1484204416,-138854779,414414107,490418217,
6,6529,1096693265,474096570,182146074,1010685546,
7,7529,567803074,1003258580,-129728365,1454703719,
8,8529,-28185181,1374312142,-477407532,1760111792,
9,9529,-607566693,1535143645,-812060855,1884015996,
10,10529,-1088969085,1463165126,-1086687306,1809014476,
11,11529,-1404780864,1168485389,-1262716377,1545640847,
12,12529,-1510647047,692491575,-1315425309,1130885255,
13,13529,-1391699125,102035483,-1237411358,622998859,
14,14529,-1064643017,-519955000,-1039631279,93312777,
15,15529,-575412827,-1086123198,-749862712,-383780159,
16,16529,7280610,-1516952555,-408802782,-741273628,
17,17529,601599740,-1751934155,-64352371,-928958770,
18,18529,1124074158,-1758065725,235111505,-920475789,
19,19529,1501323847,-1534486045,447530008,-717015988,
20,20529,1680365451,-1112596276,543069636,-347154745,
21,21529,1636052669,-551649445,508312067,137161917,
22,22529,1374609475,69571047,348138962,667913327,
23,23529,932754717,663816640,85046156,1170556957,
24,24529,372545476,1147627277,-244015802,1574497912,
25,25529,-227338485,1453053328,-592831094,1823004124,
26,26529,-782645197,1537198379,-912409696,1881173346,
27,27529,-1215383581,1388244718,-1157867656,1740836134,
28,28529,-1464776692,1027112228,-1294731212,1421702229,
29,29529,-1495798028,504521128,-1303778248,968593205,
30,30529,-1304090943,-106132320,-1183738197,445146784,
31,31529,-916579792,-719083669,-951470164,-75120546,
32,32529,-387689601,-1248245678,-639595725,-519138718,
33,33529,208298654,-1619299240,-291916558,-824546792,
34,34529,787680166,-1780130744,42736765,-948450995,
35,35529,1269082558,-1708152225,317363215,-873449476,
36,36529,1584894337,-1413472488,493392287,-610075847,
37,37529,1690760519,-937478673,546101219,-195320254,
38,38529,1571812598,-347022582,468087268,312566142,
39,39529,1244756490,274967901,270307189,842252224,
40,40529,755526300,841136099,-19461378,1319345160,
41,41529,172832863,1271965456,-360521309,1676838628,
42,42529,-421486268,1506947056,-704971719,1864523771,
43,43529,-943960686,1513078626,-1004435595,1856040789,
44,44529,-1321210375,1289498946,-1216854098,1652580989,
45,45529,-1500251979,867609177,-1312393726,1282719746,
46,46529,-1455939196,306662347,-1277636157,798403084,
47,47529,-1194496002,-314558145,-1117463052,267651674,
48,48529,-752641244,-908803738,-854370246,-234991956,
49,49529,-192432003,-1392614376,-525308289,-638932911,
50,50529,407451958,-1698040427,-176492996,-887439123,
51,51529,962758669,-1782185478,143085606,-945608346,
52,52529,1395497054,-1633231817,388543566,-805271133,
53,53529,1644890165,-1272099327,525407122,-486137228,
54,54529,1675911501,-749508227,534454158,-33028204,
55,55529,1484204416,-138854779,414414107,490418217,
56,56529,1096693265,474096570,182146074,1010685546,
57,57529,567803074,1003258580,-129728365,1454703719,
58,58529,-28185181,1374312142,-477407532,1760111792,
59,59529,-607566693,1535143645,-812060855,1884015996,
60,60529,-1088969085,1463165126,-1086687306,1809014476,
61,61529,-1404780864,1168485389,-1262716377,1545640847,
62,62529,-1510647047,692491575,-1315425309,1130885255,
63,63529,-1391699125,102035483,-1237411358,622998859,
64,64529,-1064643017,-519955000,-1039631279,93312777,
65,65529,-575412827,-1086123198,-749862712,-383780159,
66,66529,7280610,-1516952555,-408802782,-741273628,
67,67529,601599740,-1751934155,-64352371,-928958770,
68,68529,1124074158,-1758065725,235111505,-920475789,
69,69529,1501323847,-1534486045,447530008,-717015988,
