sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI
84,41500,500,2492,1880,2335,1741,2.025000,1.544000,0,0
85,42000,500,2330,1968,2175,1822,1.894000,1.603000,0,0
86,42500,500,2161,2064,2003,1919,1.759000,1.684000,0,0
87,43000,500,1980,2149,1835,1994,1.615000,1.758000,0,0
88,43500,500,1798,2237,1664,2083,1.475000,1.822000,0,0
89,44000,500,1623,2314,1475,2162,1.330000,1.882000,0,0
90,44500,500,1470,2386,1325,2225,1.207000,1.908000,0,0
91,45000,500,1335,2433,1183,2282,1.097000,1.971000,0,0
92,45500,500,1232,2482,1071,2347,1.015000,2.013000,0,0
93,46000,500,1153,2517,1015,2352,0.950000,2.039000,0,0
94,46500,500,1101,2533,946,2385,0.908000,2.061000,0,0
95,47000,500,1085,2528,930,2375,0.892000,2.050000,0,0
96,47500,500,1102,2500,945,2352,0.907000,2.037000,0,0
97,48000,500,1154,2458,1003,2305,0.950000,2.000000,0,0
98,48500,500,1242,2410,1092,2257,1.021000,1.963000,0,0
99,49000,500,1359,2349,1210,2196,1.116000,1.922000,0,0
100,49500,500,1499,2278,1353,2129,1.235000,1.856000,0,0
101,50000,500,1654,2190,1462,2035,1.355000,1.781000,0,0
102,50500,500,1820,2096,1678,1943,1.508000,1.707000,0,0
103,51000,500,1994,2004,1857,1856,1.625000,1.632000,0,0
104,51500,500,2176,1915,2018,1781,1.756000,1.578000,0,0
105,52000,500,2357,1832,2192,1682,1.916000,1.498000,0,0
106,52500,500,2524,1755,2367,1608,2.014000,1.444000,0,0
107,53000,500,2672,1691,2512,1535,2.166000,1.395000,0,0
108,53500,500,2795,1641,2645,1495,2.266000,1.353000,0,0
109,54000,500,2892,1598,2736,1459,2.347000,1.311000,0,0
110,54500,500,2962,1572,2806,1435,2.408000,1.288000,0,0
111,55000,500,3004,1563,2849,1424,2.437000,1.285000,0,0
112,55500,500,3008,1572,2854,1423,2.467000,1.298000,0,0
113,56000,500,2979,1608,2829,1465,2.421000,1.321000,0,0
114,56500,500,2915,1652,2762,1510,2.364000,1.352000,0,0
115,57000,500,2817,1702,2669,1568,2.287000,1.410000,0,0
116,57500,500,2691,1770,2527,1629,2.186000,1.448000,0,0
117,58000,500,2545,1848,2387,1707,2.063000,1.509000,0,0
118,58500,500,2386,1936,2231,1791,1.943000,1.588000,0,0
119,59000,500,2219,2031,2064,1887,1.805000,1.649000,0,0
120,59500,500,2040,2118,1889,1959,1.662000,1.725000,0,0
121,60000,500,1859,2211,1712,2078,1.520000,1.806000,0,0
122,60500,500,1680,2291,1532,2150,1.371000,1.862000,0,0
123,61000,500,1519,2364,1365,2207,1.242000,1.926000,0,0
124,61500,500,1377,2425,1227,2267,1.130000,1.970000,0,0
125,62000,500,1265,2469,1109,2320,1.039000,2.015000,0,0
126,62500,500,1176,2506,1023,2352,0.966000,2.038000,0,0
127,63000,500,1116,2527,961,2372,0.894000,2.050000,0,0
128,63500,500,1086,2528,936,2368,0.893000,2.063000,0,0
129,64000,500,1094,2509,943,2356,0.911000,2.044000,0,0
130,64500,500,1132,2471,976,2323,0.933000,2.011000,0,0
131,65000,500,1210,2429,1061,2271,0.998000,1.964000,0,0
132,65500,500,1318,2370,1113,2223,1.081000,1.925000,0,0
133,66000,500,1449,2302,1299,2150,1.186000,1.872000,0,0
134,66500,500,1601,2219,1451,2075,1.304000,1.805000,0,0
135,67000,500,1764,2126,1616,1967,1.444000,1.737000,0,0
136,67500,500,1934,2034,1787,1875,1.575000,1.650000,0,0
137,68000,500,2115,1949,1962,1801,1.722000,1.602000,0,0
147,68500,500,2941,1637,2779,1491,2.386000,1.342000,0,0
148,69000,500,2853,1687,2697,1554,2.305000,1.379000,0,0
149,69500,500,2736,1744,2586,1607,2.228000,1.441000,0,0
150,70000,500,2596,1819,2445,1683,2.116000,1.495000,0,0
151,70500,500,2441,1909,2286,1769,1.964000,1.567000,0,0
152,71000,500,2275,1999,2115,1845,1.852000,1.624000,0,0
153,71500,500,2102,2092,1949,1941,1.714000,1.702000,0,0
154,72000,500,1920,2179,1833,2021,1.566000,1.773000,0,0
155,72500,500,1738,2263,1590,2117,1.398000,1.843000,0,0
156,73000,500,1570,2337,1422,2171,1.282000,1.906000,0,0
157,73500,500,1423,2404,1269,2253,1.165000,1.954000,0,0
158,74000,500,1299,2452,1153,2299,1.068000,1.989000,0,0
159,74500,500,1202,2493,1047,2338,0.985000,2.022000,0,0
160,75000,500,1133,2524,976,2372,0.936000,2.058000,0,0
161,75500,500,1091,2533,940,2378,0.903000,2.047000,0,0
162,76000,500,1087,2521,932,2368,0.892000,2.050000,0,0
163,76500,500,1116,2485,966,2333,0.916000,2.022000,0,0
164,77000,500,1180,2443,1023,2288,0.977000,1.987000,0,0
165,77500,500,1278,2393,1157,2240,1.048000,1.946000,0,0
166,78000,500,1403,2326,1253,2194,1.151000,1.904000,0,0
167,78500,500,1549,2249,1402,2107,1.248000,1.831000,0,0
168,79000,500,1707,2160,1563,2001,1.400000,1.764000,0,0
178,79500,500,2920,2680,2767,2527,2.371000,2.168000,0,0
179,80000,500,2912,2816,2759,2667,2.359000,2.291000,0,0
180,80500,500,2883,2948,2727,2800,2.344000,2.399000,0,0
181,81000,500,2818,3068,2671,2926,2.293000,2.490000,0,0
182,81500,500,2727,3202,2559,3067,2.204000,2.589000,0,0
183,82000,500,2609,3313,2447,3191,2.120000,2.673000,0,0
184,82500,500,2475,3400,2320,3280,2.010000,2.739000,0,0
185,83000,500,2334,3435,2181,3323,1.898000,2.764000,0,0
186,83500,500,2182,3470,2027,3374,1.776000,2.785000,0,0
187,84000,500,2022,3439,1833,3326,1.648000,2.757000,0,0
188,84500,500,1858,3397,1711,3284,1.504000,2.729000,0,0
189,85000,500,1697,3300,1535,3182,1.379000,2.653000,0,0
190,85500,500,1556,3209,1408,3071,1.277000,2.591000,0,0
191,86000,500,1432,3063,1285,2912,1.181000,2.486000,0,0
192,86500,500,1331,2917,1182,2763,1.093000,2.370000,0,0
193,87000,500,1252,2732,1130,2559,1.031000,2.204000,0,0
194,87500,500,1195,2558,1046,2415,0.981000,2.071000,0,0
195,88000,500,1174,2353,1055,2201,0.965000,1.909000,0,0
196,88500,500,1184,2167,1023,2004,0.980000,1.765000,0,0
197,89000,500,1217,2034,1072,1888,1.006000,1.654000,0,0
198,89500,500,1289,1916,1136,1776,1.058000,1.553000,0,0
199,90000,500,1398,1774,1250,1629,1.146000,1.457000,0,0
200,90500,500,1527,1645,1388,1494,1.251000,1.354000,0,0
201,91000,500,1668,1559,1520,1421,1.363000,1.280000,0,0
202,91500,500,1814,1528,1667,1376,1.483000,1.263000,0,0
203,92000,500,1967,1503,1859,1360,1.603000,1.238000,0,0
1339,92500,500,1923,2045,1778,1904,1.573000,1.665000,0,0
1340,93000,500,1879,2043,1730,1890,1.540000,1.674000,0,0
1341,93500,500,1843,2045,1698,1900,1.488000,1.676000,0,0
1342,94000,500,1818,2048,1679,1900,1.487000,1.672000,0,0
1343,94500,500,1801,2045,1654,1893,1.474000,1.674000,0,0
1379,95000,500,1767,2043,1618,1897,1.456000,1.676000,0,0
1380,95500,500,1777,2045,1632,1893,1.458000,1.683000,0,0
1381,96000,500,1799,2042,1641,1885,1.482000,1.668000,0,0
1382,96500,500,1829,2043,1685,1886,1.497000,1.669000,0,0
1383,97000,500,1865,2045,1719,1897,1.521000,1.671000,0,0
1384,97500,500,1905,2046,1753,1910,1.552000,1.664000,0,0
1385,98000,500,1951,2042,1806,1904,1.591000,1.666000,0,0
1421,98500,500,2060,2045,1909,1898,1.677000,1.671000,0,0
1422,99000,500,2106,2045,1952,1895,1.718000,1.671000,0,0
1423,99500,500,2151,2048,1999,1891,1.751000,1.676000,0,0
1424,100000,500,2190,2042,2034,1901,1.779000,1.676000,0,0
1425,100500,500,2220,2043,2032,1895,1.807000,1.667000,0,0
1426,101000,500,2242,2042,2090,1901,1.822000,1.669000,0,0
1427,101500,500,2258,2048,2105,1901,1.841000,1.676000,0,0
1464,102000,500,2236,2045,2083,1904,1.820000,1.661000,0,0
1474,102500,500,1853,2049,1712,1902,1.516000,1.678000,0,0
1475,103000,500,1830,2043,1681,1900,1.495000,1.673000,0,0
1476,103500,500,1816,2045,1671,1905,1.537000,1.671000,0,0
1477,104000,500,1808,2043,1657,1904,1.483000,1.672000,0,0
