host_t_s,dev_t_s,dev_t_us,seq,adc_34,adc_35,v_adc_34,v_adc_35,voltage_gpio,current_gpio,v_offset_est,i_offset_est,v_inst,i_inst,v_rms_raw,i_rms_raw,v_rms,i_rms,v1_mag_raw,i1_mag_raw,v1_mag,i1_mag,v1_angle_deg,i1_angle_deg,vi_angle_deg,fourier_valid,f_est_hz,rms_valid,norm_ready,norm_gain_v,norm_gain_i,auto_scale_calibrate,protection_armed,oc_enabled,oc_i_nominal,oc_51_pickup,oc_50_pickup,oc_51_timer_s,oc_51_active,oc_50_trip,oc_51_trip,oc_trip,oc_trip_code,dist_enabled,dist_line_z_ohm,dist_z1_pct,dist_z2_pct,dist_z1_ohm,dist_z2_ohm,dist_min_current,dist_line_angle_deg,dist_z1_center_r_ohm,dist_z1_center_x_ohm,dist_z1_radius_ohm,dist_z2_center_r_ohm,dist_z2_center_x_ohm,dist_z2_radius_ohm,dist_z_mag_ohm,dist_z_angle_deg,dist_r_ohm,dist_x_ohm,dist_fault_pct,dist_fault_ohm,dist_z1_mho_operate,dist_z2_mho_operate,dist_z1_active,dist_z2_active,dist_z2_timer_s,dist_z1_trip,dist_z2_trip,dist_trip,dist_trip_code,dir67_enabled,dir67_direction,dir67_angle_deg,dir67_window_deg,dir67_measure_angle_deg,dir67_angle_error_deg,dir67_power_w,dir67_prefault_power_w,dir67_power_min_w,dir67_forward,dir67_reverse,dir67_permit,dir67_block_active,uv_enabled,ov_enabled,v_nominal_rms,uv_instant_pickup,uv_timed_pickup,ov_instant_pickup,ov_timed_pickup,uv_pickup,ov_pickup,uv_timer_s,ov_timer_s,uv_active,ov_active,uv_instant_trip,uv_timed_trip,ov_instant_trip,ov_timed_trip,uv_trip,ov_trip,voltage_trip,voltage_trip_code,any_trip,trip_sources,instant_trip,timed_trip,cycle_id,cycle_update,quality_flags,lost_frames_total,bad_checksum_total,desync_total
0.000000000,0.000000000,0,7658,2437,2504,1.963882784,2.017875458,gpio35,gpio34,1.922104235,1.942099049,111955.138502540,258.144283502,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,1,0,0,0,1003
0.001000000,0.001000000,1000,7659,2527,2665,2.036410256,2.147619048,gpio35,gpio34,1.922329750,1.942193360,263359.846215650,1116.500610682,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
0.002000000,0.002000000,2000,7660,2605,2795,2.099267399,2.252380952,gpio35,gpio34,1.922659801,1.942350434,385439.133392476,1859.516652007,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
0.003000000,0.003000000,3000,7661,2647,2843,2.133113553,2.291062271,gpio35,gpio34,1.923028203,1.942541198,430226.363929129,2258.343888705,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
0.004000000,0.004000000,4000,7662,2661,2877,2.144395604,2.318461538,gpio35,gpio34,1.923423637,1.942743052,461793.445248149,2389.647795933,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
0.005000000,0.005000000,5000,7663,2641,2792,2.128278388,2.249963370,gpio35,gpio34,1.923750176,1.942928587,381338.382595528,2196.454932256,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
0.006000000,0.006000000,6000,7664,2592,2675,2.088791209,2.155677656,gpio35,gpio34,1.923982104,1.943074450,270848.661892195,1726.790598416,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
0.007000000,0.007000000,7000,7665,2504,2513,2.017875458,2.025128205,gpio35,gpio34,1.924083250,1.943149251,118120.053093897,885.529657941,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
0.008000000,0.008000000,8000,7666,2423,2343,1.952600733,1.888131868,gpio35,gpio34,1.924047299,1.943158702,-41984.605373943,111.891103966,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
0.009000000,0.009000000,9000,7667,2336,2180,1.882490842,1.756776557,gpio35,gpio34,1.923880028,1.943098035,-195341.478189767,-718.214776220,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
0.010000000,0.010000000,10000,7668,2259,2038,1.820439560,1.642344322,gpio35,gpio34,1.923598492,1.942975376,-328781.951152130,-1452.088942585,310807.915186030,1553.041080257,254250.929230400,1263.523931074,310279.366294272,1550.117414104,253818.559138433,1261.145293319,-81.457165,-86.891669,-5.434504,1,58.823529,1,1,0.818032350,0.813580495,0,1,0,1298.813843000,0.000000000,0.000000000,0.000000000,0,0,0,0,NONE,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0.000000000,0,0,0,NONE,0,forward,0.000000,90.000000,0.000000,0.000000,0.000000000,0.000000000,10000.000000000,0,0,0,0,1,0,256245.187500000,204996.150000000,230620.668750000,0.000000000,0.000000000,230620.668750000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,371,0,0,0,0,1003
