1,0,273115.758007,-432449.102452,159333.344421,-65.300257,374.105514,-308.805257
2,1000,379706.558215,-377893.934699,-1812.623540,-205.792111,399.501962,-193.709851
3,2000,432987.323610,-270292.249650,-162695.073987,-317.368102,368.819410,-51.451308
4,3000,425471.935941,-124736.686844,-300735.249128,-384.439254,286.455718,97.983536
5,4000,358164.036794,38402.822276,-396566.859088,-397.548103,163.868802,233.679301
6,5000,240545.050314,196142.486952,-436687.537273,-354.762170,18.157956,336.604215
7,6000,89166.262964,326287.678797,-415453.941765,-262.103172,-130.137670,392.240841
8,7000,-74714.232494,410587.875525,-335873.643025,-132.679860,-260.050928,392.730789
9,8000,-228119.689797,437262.924444,-209143.234628,15.327075,-353.388477,338.061402
10,9000,-349516.686220,402563.655771,-53046.969526,161.214203,-397.175796,235.961593
11,10000,-421811.097869,311287.100448,110523.997446,284.520783,-385.253673,100.732889
12,11000,-434838.407579,176259.827290,258578.580312,367.850310,-319.156377,-48.693933
13,12000,-386792.106665,16490.494501,370301.612187,399.452374,-208.141809,-191.310565
14,13000,-284450.111575,-145553.210068,430003.321655,374.956944,-67.938695,-307.018249
15,14000,-142163.029215,-287163.041706,429326.070920,297.864339,81.708802,-379.573140
16,15000,20115.958866,-388484.133164,368368.174294,178.953900,219.896336,-398.850236
17,16000,179575.660548,-435236.156056,255660.495492,34.851158,327.303834,-362.154992
18,17000,313795.246540,-420825.319893,107030.073328,-114.175334,388.754801,-274.579467
19,18000,403928.808297,-347301.918489,-56626.889834,-247.115555,395.511558,-148.396003
20,19000,437352.377983,-225042.639645,-212309.738364,-345.307315,346.687470,-1.380156
21,20000,409368.996115,-71193.480088,-338175.516050,-395.037116,249.254614,145.782502
22,21000,323874.949284,92691.757813,-416566.707115,-389.333538,116.869381,272.464157
23,22000,192871.824064,243584.194624,-436456.018694,-328.924041,-31.997136,360.921177
24,23000,34787.466032,360241.931070,-395029.397096,-222.264726,-176.435703,398.700429
25,24000,-128156.315695,426267.879389,-298111.563683,-84.399540,-296.042453,380.441993
26,25000,-273102.494119,432442.709760,-159340.215619,65.266118,-373.992452,308.726334
27,26000,-379715.571770,377917.616168,1797.955630,205.763907,-399.445909,193.682002
28,27000,-433004.094471,270309.124643,162694.969854,317.417112,-368.883348,51.466236
29,28000,-425458.678178,124703.350004,300755.328198,384.505737,-286.502099,-98.003638
30,29000,-358148.415921,-38419.899134,396568.315074,397.543835,-163.795814,-233.748021
31,30000,-240555.355058,-196112.910180,436668.265249,354.721137,-18.070232,-336.650905
32,31000,-89188.981626,-326255.432645,415444.414270,262.119799,130.114306,-392.234104
33,32000,74718.042386,-410607.218201,335889.175805,132.742815,259.990958,-392.733773
34,33000,228146.946514,-437305.999086,209159.052555,-15.306389,353.422209,-338.115820
35,34000,349522.221388,-402558.702995,53036.481582,-161.248485,397.266452,-236.017967
36,35000,421788.638354,-311248.803401,-110539.834981,-284.525703,385.262837,-100.737134
37,36000,434822.893838,-176247.492740,-258575.401123,-367.795450,319.090103,48.705347
38,37000,386808.118677,-16521.604825,-370286.513872,-399.414705,208.140650,191.274054
39,38000,284467.464758,145536.610167,-430004.074939,-374.982945,68.027575,306.955370
40,39000,142153.736792,287186.549568,-429340.286363,-297.890286,-81.660363,379.550649
41,40000,-20130.808648,388499.067051,-368368.258395,-178.915348,-219.950806,398.866154
42,41000,-179570.154773,435217.139756,-255646.984967,-34.796008,-327.346498,362.142507
43,42000,-313779.951055,420806.573594,-107026.622516,114.171282,-388.694678,274.523396
44,43000,-403934.239988,347322.253898,56611.986118,247.078674,-395.435558,148.356884
45,44000,-437369.618310,225067.706734,212301.911603,345.317566,-346.704697,1.387132
46,45000,-409366.589549,71177.881059,338188.708512,395.091331,-249.311969,-145.779362
47,46000,-323855.028504,-92723.711368,416578.739888,389.353285,-116.847498,-272.505787
48,47000,-192867.033625,-243580.555673,436447.589306,328.893967,32.074193,-360.968160
49,48000,-34807.359991,-360207.043330,395014.403316,222.255498,176.448827,-398.704325
50,49000,128144.889775,-426259.953133,298115.063344,84.442356,295.987682,-380.430038
51,50000,273117.056042,-432471.304032,159354.247969,-65.232289,373.984671,-308.752383
52,51000,379731.213142,-377933.603419,-1797.609748,-205.783950,399.516701,-193.732751
53,52000,432996.194158,-270288.943569,-162707.250617,-317.440642,368.925149,-51.484508
54,53000,425442.823848,-124684.729516,-300758.094357,-384.476845,286.458111,98.018734
55,54000,358152.196975,38404.706677,-396556.903669,-397.498307,163.757515,233.740793
56,55000,240569.428854,196094.830569,-436664.259433,-354.723831,18.118064,336.605767
57,56000,89187.497032,326267.893416,-415455.390449,-262.152319,-130.048798,392.201117
58,57000,-74732.031086,410627.999882,-335895.968784,-132.736298,-260.004903,392.741201
59,58000,-228147.202003,437296.399168,-209149.197146,15.351904,-353.474114,338.122211
60,59000,-349506.902580,402533.311260,-53026.408655,161.266702,-397.252830,235.986128
61,60000,-421784.779952,311252.249177,110532.530803,284.499258,-385.196902,100.697644
62,61000,-434838.084982,176274.996844,258563.088165,367.783754,-319.074596,-48.709158
63,62000,-386817.331110,16527.904765,370289.426366,399.448889,-208.187285,-191.261603
64,63000,-284454.928792,-145561.726065,430016.654869,375.013232,-68.039657,-306.973575
65,64000,-142140.376990,-287200.783805,429341.160797,297.875185,81.716289,-379.591475
66,65000,20123.325201,-388480.264681,368356.939473,178.893411,219.988325,-398.881737
67,66000,179555.703575,-435199.299993,255643.596401,34.817063,327.311766,-362.128829
68,67000,313782.493114,-420818.554506,107036.061369,-114.133505,388.660263,-274.526758
69,68000,403947.760565,-347340.661452,-56607.099140,-247.079753,395.472761,-148.393008
70,69000,437370.042367,-225059.713732,-212310.328661,-345.345367,346.760005,-1.414638
71,70000,409354.467967,-71159.330548,-338195.137442,-395.087948,249.301537,145.786412
72,71000,323852.910639,92718.529036,-416571.439691,-389.315491,116.801542,272.513949
73,72000,192878.770330,243560.528715,-436439.299051,-328.877709,-32.065960,360.943669
74,73000,34811.730484,360208.084167,-395019.814648,-222.278404,-176.392685,398.671089
75,74000,-128156.463677,426281.751684,-298125.287994,-84.454873,-295.971624,380.426497
76,75000,-273124.618977,432476.482323,-159351.863324,65.259730,-374.024501,308.764771
77,76000,-379721.262773,377912.907892,1808.354907,205.811048,-399.531609,193.720561
78,77000,-432985.258421,270277.112373,162708.146075,317.429070,-368.880450,51.451380
79,78000,-425449.200235,124701.022579,300748.177681,384.456446,-286.424116,-98.032330
80,79000,-358164.871356,-38388.414858,396553.286233,397.513234,-163.784497,-233.728737
81,80000,-240567.245220,-196105.227116,436672.472346,354.755453,-18.149169,-336.606284
82,81000,-89175.209376,-326285.281750,415460.491125,262.152929,130.076788,-392.229718
83,82000,74733.301527,-410622.632782,335889.331245,132.712683,260.051558,-392.764242
84,83000,228136.409809,-437279.417882,209143.008054,-15.351007,353.466909,-338.115902
85,84000,349503.605567,-402535.270238,53031.664646,-161.235782,397.213122,-235.977340
86,85000,421794.328847,-311269.033924,-110525.294950,-284.484801,385.201206,-100.716406
87,86000,434842.898720,-176275.985768,-258566.912978,-367.803169,319.121892,48.681276
88,87000,386808.666338,-16510.848637,-370297.817722,-399.461281,208.202928,191.258353
89,88000,284448.192284,145566.852014,-430015.044311,-374.991166,68.005642,306.985524
90,89000,142147.854107,287184.391489,-429332.245599,-297.851285,-81.732341,379.583626
91,90000,-20114.300064,388470.283644,-368355.983572,-178.902326,-219.952406,398.854732
92,91000,-179560.771717,435212.853116,-255652.081382,-34.835869,-327.280910,362.116779
93,92000,-313793.094487,420832.535517,-107039.441006,114.143878,-388.681144,274.537266
