sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI
72,35500,500,2415,1728,2254,1581,1.957000,1.415000,0,0
73,36000,500,2576,1631,2413,1477,2.088000,1.331000,0,0
74,36500,500,2718,1558,2551,1404,2.196000,1.274000,0,0
75,37000,500,2830,1488,2672,1332,2.295000,1.214000,0,0
76,37500,500,2919,1442,2759,1287,2.368000,1.178000,0,0
77,38000,500,2978,1408,2816,1255,2.412000,1.152000,0,0
78,38500,500,3008,1415,2848,1261,2.436000,1.159000,0,0
79,39000,500,3001,1435,2841,1280,2.429000,1.174000,0,0
80,39500,500,2962,1488,2800,1337,2.398000,1.215000,0,0
81,40000,500,2884,1547,2724,1393,2.336000,1.264000,0,0
82,40500,500,2776,1622,2615,1469,2.249000,1.325000,0,0
83,41000,500,2644,1712,2480,1562,2.139000,1.400000,0,0
84,41500,500,2492,1826,2332,1677,2.018000,1.493000,0,0
85,42000,500,2330,1942,2171,1791,1.891000,1.582000,0,0
86,42500,500,2161,2069,2000,1917,1.753000,1.686000,0,0
87,43000,500,1980,2182,1820,2031,1.606000,1.777000,0,0
88,43500,500,1798,2298,1636,2147,1.465000,1.872000,0,0
89,44000,500,1623,2400,1463,2245,1.320000,1.952000,0,0
90,44500,500,1470,2494,1314,2341,1.197000,2.029000,0,0
91,45000,500,1336,2557,1175,2403,1.089000,2.081000,0,0
92,45500,500,1233,2621,1073,2472,1.006000,2.131000,0,0
93,46000,500,1154,2668,989,2512,0.936000,2.166000,0,0
94,46500,500,1102,2689,939,2537,0.899000,2.184000,0,0
95,47000,500,1085,2682,924,2527,0.884000,2.178000,0,0
96,47500,500,1103,2644,942,2490,0.900000,2.148000,0,0
97,48000,500,1155,2589,990,2435,0.938000,2.106000,0,0
98,48500,500,1242,2526,1084,2373,1.015000,2.052000,0,0
99,49000,500,1360,2446,1200,2293,1.110000,1.989000,0,0
100,49500,500,1499,2351,1341,2199,1.223000,1.912000,0,0
101,50000,500,1654,2235,1494,2085,1.339000,1.823000,0,0
102,50500,500,1820,2112,1664,1961,1.483000,1.723000,0,0
103,51000,500,1995,1990,1835,1838,1.622000,1.622000,0,0
104,51500,500,2176,1872,2013,1719,1.763000,1.526000,0,0
105,52000,500,2357,1763,2194,1613,1.909000,1.442000,0,0
106,52500,500,2524,1662,2359,1507,2.048000,1.345000,0,0
107,53000,500,2672,1578,2509,1423,2.161000,1.289000,0,0
108,53500,500,2795,1511,2635,1358,2.265000,1.237000,0,0
109,54000,500,2892,1454,2733,1299,2.345000,1.187000,0,0
110,54500,500,2961,1420,2800,1266,2.398000,1.160000,0,0
111,55000,500,3003,1408,2843,1252,2.433000,1.149000,0,0
112,55500,500,3007,1420,2846,1264,2.437000,1.160000,0,0
113,56000,500,2979,1467,2819,1311,2.415000,1.198000,0,0
114,56500,500,2915,1526,2753,1373,2.360000,1.248000,0,0
115,57000,500,2816,1592,2655,1437,2.279000,1.301000,0,0
116,57500,500,2691,1681,2525,1525,2.177000,1.371000,0,0
117,58000,500,2545,1785,2384,1632,2.061000,1.458000,0,0
118,58500,500,2386,1901,2224,1748,1.934000,1.549000,0,0
119,59000,500,2218,2026,2059,1872,1.805000,1.651000,0,0
120,59500,500,2040,2140,1882,1985,1.658000,1.743000,0,0
121,60000,500,1859,2264,1702,2112,1.512000,1.843000,0,0
122,60500,500,1680,2369,1520,2214,1.367000,1.926000,0,0
123,61000,500,1519,2466,1360,2311,1.238000,2.006000,0,0
124,61500,500,1378,2546,1218,2392,1.122000,2.071000,0,0
125,62000,500,1266,2603,1110,2448,1.034000,2.114000,0,0
126,62500,500,1176,2653,1011,2499,0.956000,2.160000,0,0
127,63000,500,1116,2680,951,2525,0.908000,2.177000,0,0
128,63500,500,1087,2682,923,2528,0.887000,2.180000,0,0
129,64000,500,1094,2657,930,2505,0.894000,2.159000,0,0
130,64500,500,1133,2607,971,2452,0.923000,2.117000,0,0
131,65000,500,1210,2551,1053,2399,0.990000,2.075000,0,0
132,65500,500,1318,2473,1159,2320,1.075000,2.011000,0,0
133,66000,500,1450,2383,1295,2229,1.183000,1.937000,0,0
134,66500,500,1601,2274,1442,2125,1.307000,1.854000,0,0
135,67000,500,1764,2151,1607,2000,1.437000,1.752000,0,0
136,67500,500,1934,2030,1776,1877,1.572000,1.653000,0,0
137,68000,500,2115,1917,1955,1765,1.716000,1.566000,0,0
138,68500,500,2296,1796,2134,1648,1.864000,1.470000,0,0
139,69000,500,2471,1694,2309,1535,2.002000,1.379000,0,0
140,69500,500,2624,1603,2459,1451,2.125000,1.312000,0,0
141,70000,500,2757,1533,2597,1381,2.234000,1.253000,0,0
142,70500,500,2861,1474,2699,1320,2.318000,1.205000,0,0
143,71000,500,2941,1429,2781,1273,2.381000,1.169000,0,0
144,71500,500,2993,1402,2832,1247,2.424000,1.147000,0,0
145,72000,500,3010,1415,2852,1263,2.439000,1.159000,0,0
146,72500,500,2992,1451,2832,1296,2.424000,1.186000,0,0
147,73000,500,2940,1506,2779,1353,2.380000,1.230000,0,0
148,73500,500,2853,1572,2691,1419,2.311000,1.287000,0,0
149,74000,500,2736,1647,2559,1491,2.204000,1.343000,0,0
150,74500,500,2596,1746,2432,1597,2.101000,1.429000,0,0
151,75000,500,2441,1865,2281,1713,1.978000,1.521000,0,0
152,75500,500,2275,1983,2112,1831,1.846000,1.616000,0,0
153,76000,500,2102,2106,1942,1955,1.704000,1.715000,0,0
154,76500,500,1920,2221,1760,2070,1.561000,1.810000,0,0
155,77000,500,1738,2332,1586,2179,1.419000,1.899000,0,0
156,77500,500,1570,2430,1412,2278,1.279000,1.976000,0,0
157,78000,500,1423,2517,1263,2365,1.160000,2.047000,0,0
158,78500,500,1300,2582,1140,2430,1.061000,2.100000,0,0
159,79000,500,1202,2635,1041,2483,0.981000,2.140000,0,0
160,79500,500,1133,2676,972,2521,0.922000,2.174000,0,0
161,80000,500,1091,2689,927,2532,0.890000,2.186000,0,0
162,80500,500,1088,2673,925,2517,0.887000,2.170000,0,0
163,81000,500,1116,2625,954,2474,0.910000,2.133000,0,0
164,81500,500,1181,2569,1017,2416,0.962000,2.088000,0,0
165,82000,500,1278,2503,1116,2350,1.043000,2.036000,0,0
166,82500,500,1403,2416,1243,2261,1.143000,1.964000,0,0
167,83000,500,1549,2314,1392,2161,1.263000,1.883000,0,0
168,83500,500,1707,2196,1535,2043,1.379000,1.788000,0,0
169,84000,500,1875,2073,1719,1921,1.526000,1.689000,0,0
170,84500,500,2054,1956,1895,1804,1.668000,1.596000,0,0
171,85000,500,2234,2089,2073,1936,1.814000,1.702000,0,0
172,85500,500,2378,1994,2220,1843,1.929000,1.624000,0,0
173,86000,500,2525,2092,2365,1937,2.046000,1.703000,0,0
174,86500,500,2680,2160,2513,2005,2.164000,1.756000,0,0
175,87000,500,2763,2344,2601,2192,2.237000,1.908000,0,0
176,87500,500,2842,2498,2681,2346,2.300000,2.034000,0,0
177,88000,500,2900,2655,2736,2503,2.348000,2.157000,0,0
178,88500,500,2920,2882,2758,2734,2.366000,2.345000,0,0
179,89000,500,2911,3062,2751,2917,2.358000,2.486000,0,0
180,89500,500,2883,3236,2723,3111,2.334000,2.616000,0,0
181,90000,500,2818,3395,2657,3289,2.284000,2.734000,0,0
182,90500,500,2726,3572,2559,3530,2.204000,2.871000,0,0
183,91000,500,2608,3718,2444,3757,2.113000,2.985000,0,0
184,91500,500,2475,3833,2313,3952,2.005000,3.073000,0,0
185,92000,500,2334,3879,2174,4033,1.891000,3.110000,0,0
186,92500,500,2182,3926,2018,4095,1.769000,3.134000,0,0
187,93000,500,2022,3884,1862,4048,1.641000,3.113000,0,0
188,93500,500,1858,3829,1699,3947,1.512000,3.072000,0,0
189,94000,500,1697,3700,1535,3728,1.379000,2.971000,0,0
190,94500,500,1556,3581,1397,3537,1.267000,2.876000,0,0
191,95000,500,1432,3388,1273,3280,1.166000,2.729000,0,0
192,95500,500,1331,3195,1171,3058,1.084000,2.584000,0,0
193,96000,500,1253,2952,1094,2801,1.020000,2.399000,0,0
194,96500,500,1195,2721,1037,2559,0.977000,2.204000,0,0
195,97000,500,1174,2451,1011,2298,0.954000,1.995000,0,0
196,97500,500,1184,2205,1019,2058,0.963000,1.800000,0,0
197,98000,500,1218,2030,1058,1877,0.995000,1.652000,0,0
198,98500,500,1289,1874,1129,1723,1.052000,1.528000,0,0
199,99000,500,1399,1687,1237,1533,1.139000,1.378000,0,0
200,99500,500,1528,1517,1369,1363,1.246000,1.239000,0,0
201,100000,500,1668,1402,1509,1247,1.359000,1.147000,0,0
202,100500,500,1814,1361,1659,1203,1.475000,1.114000,0,0
203,101000,500,1967,1329,1808,1172,1.599000,1.085000,0,0
204,101500,500,2136,1326,1975,1170,1.735000,1.086000,0,0
205,102000,500,2306,1379,2145,1225,1.869000,1.127000,0,0
206,102500,500,2464,1499,2302,1344,1.997000,1.224000,0,0
207,103000,500,2598,1640,2433,1488,2.102000,1.339000,0,0
208,103500,500,2711,1778,2544,1626,2.192000,1.453000,0,0
209,104000,500,2815,1885,2653,1735,2.280000,1.539000,0,0
210,104500,500,2885,2064,2723,1911,2.337000,1.682000,0,0
211,105000,500,2927,2305,2766,2154,2.372000,1.877000,0,0
212,105500,500,2932,2530,2770,2378,2.373000,2.059000,0,0
213,106000,500,2910,2718,2750,2559,2.357000,2.204000,0,0
214,106500,500,2859,2894,2702,2747,2.318000,2.352000,0,0
215,107000,500,2778,3100,2615,2959,2.249000,2.512000,0,0
216,107500,500,2667,3266,2499,3141,2.157000,2.639000,0,0
217,108000,500,2534,3393,2369,3287,2.051000,2.733000,0,0
218,108500,500,2391,3470,2229,3386,1.936000,2.791000,0,0
219,109000,500,2245,3522,2087,3457,1.822000,2.832000,0,0
220,109500,500,2088,3534,1929,3472,1.696000,2.841000,0,0
221,110000,500,1918,3495,1759,3418,1.561000,2.809000,0,0
222,110500,500,1746,3413,1589,3312,1.422000,2.749000,0,0
223,111000,500,1594,3289,1436,3166,1.299000,2.657000,0,0
224,111500,500,1466,3125,1309,2983,1.192000,2.533000,0,0
225,112000,500,1364,2934,1202,2785,1.111000,2.386000,0,0
226,112500,500,1276,2712,1114,2558,1.041000,2.202000,0,0
227,113000,500,1209,2487,1050,2335,0.988000,2.022000,0,0
228,113500,500,1171,2248,1008,2096,0.953000,1.831000,0,0
229,114000,500,1167,2046,1003,1894,0.950000,1.669000,0,0
230,114500,500,1197,1847,1039,1696,0.979000,1.508000,0,0
231,115000,500,1263,1645,1104,1491,1.031000,1.342000,0,0
232,115500,500,1354,1451,1194,1296,1.105000,1.186000,0,0
233,116000,500,1473,1293,1314,1137,1.201000,1.058000,0,0
234,116500,500,1607,1174,1451,1013,1.310000,0.958000,0,0
235,117000,500,1753,1086,1599,926,1.430000,0.888000,0,0
236,117500,500,1907,1027,1744,866,1.549000,0.840000,0,0
237,118000,500,2073,1027,1914,865,1.683000,0.839000,0,0
238,118500,500,2242,1072,2085,912,1.819000,0.877000,0,0
239,119000,500,2406,1165,2244,1007,1.951000,0.953000,0,0
240,119500,500,2547,1292,2384,1138,2.063000,1.057000,0,0
241,120000,500,2671,1454,2507,1299,2.162000,1.186000,0,0
242,120500,500,2771,1642,2609,1487,2.244000,1.341000,0,0
243,121000,500,2858,1824,2698,1673,2.316000,1.491000,0,0
244,121500,500,2918,2005,2758,1852,2.362000,1.636000,0,0
245,122000,500,2939,2217,2777,2067,2.382000,1.806000,0,0
246,122500,500,2924,2451,2763,2299,2.370000,1.997000,0,0
247,123000,500,2881,2675,2721,2522,2.335000,2.171000,0,0
248,123500,500,2809,2848,2647,2698,2.275000,2.318000,0,0
249,124000,500,2712,3009,2545,2863,2.192000,2.447000,0,0
250,124500,500,2587,3171,2423,3034,2.096000,2.565000,0,0
251,125000,500,2447,3304,2288,3184,1.985000,2.667000,0,0
252,125500,500,2298,3370,2140,3261,1.861000,2.717000,0,0
253,126000,500,2143,3389,1982,3281,1.740000,2.730000,0,0
254,126500,500,1979,3373,1818,3263,1.607000,2.719000,0,0
255,127000,500,1812,3318,1654,3197,1.475000,2.678000,0,0
256,127500,500,1650,3218,1488,3089,1.342000,2.603000,0,0
257,128000,500,1509,3066,1355,2925,1.229000,2.490000,0,0
258,128500,500,1394,2884,1232,2735,1.135000,2.345000,0,0
259,129000,500,1302,2685,1142,2530,1.061000,2.179000,0,0
260,129500,500,1230,2475,1072,2320,1.006000,2.011000,0,0
261,130000,500,1181,2244,1040,2096,0.961000,1.831000,0,0
262,130500,500,1163,2031,999,1878,0.950000,1.655000,0,0
263,131000,500,1181,1810,1015,1661,0.960000,1.481000,0,0
264,131500,500,1237,1610,1083,1456,1.010000,1.315000,0,0
265,132000,500,1322,1410,1164,1255,1.079000,1.155000,0,0
266,132500,500,1430,1243,1271,1088,1.165000,1.019000,0,0
267,133000,500,1558,1111,1398,950,1.271000,0.905000,0,0
268,133500,500,1699,1011,1535,850,1.379000,0.825000,0,0
269,134000,500,1852,936,1696,775,1.507000,0.766000,0,0
270,134500,500,2015,916,1855,756,1.636000,0.748000,0,0
271,135000,500,2182,945,2019,784,1.769000,0.774000,0,0
272,135500,500,2348,1025,2186,865,1.908000,0.837000,0,0
273,136000,500,2497,1134,2335,975,2.022000,0.927000,0,0
274,136500,500,2631,1290,2466,1136,2.129000,1.057000,0,0
275,137000,500,2740,1469,2559,1314,2.220000,1.201000,0,0
276,137500,500,2818,1760,2657,1613,2.281000,1.438000,0,0
277,138000,500,2886,1985,2726,1833,2.339000,1.620000,0,0
278,138500,500,2747,2035,2585,1884,2.225000,1.659000,0,0
279,139000,500,2431,2035,2266,1882,1.971000,1.659000,0,0
280,139500,500,1993,2033,1835,1878,1.620000,1.659000,0,0
281,140000,500,1594,2033,1437,1878,1.297000,1.659000,0,0
282,140500,500,1506,2035,1346,1883,1.226000,1.659000,0,0
283,141000,500,1674,2033,1516,1879,1.364000,1.656000,0,0
284,141500,500,1984,2035,1825,1883,1.612000,1.658000,0,0
285,142000,500,2205,2030,2043,1874,1.787000,1.653000,0,0
286,142500,500,2191,2031,2031,1876,1.777000,1.655000,0,0
287,143000,500,2113,2031,1953,1876,1.717000,1.655000,0,0
288,143500,500,2030,2035,1871,1882,1.649000,1.655000,0,0
289,144000,500,2009,2037,1851,1884,1.630000,1.659000,0,0
290,144500,500,2022,2037,1867,1884,1.646000,1.661000,0,0
291,145000,500,1954,2037,1795,1886,1.587000,1.661000,0,0
292,145500,500,1902,2037,1744,1883,1.547000,1.661000,0,0
293,146000,500,1897,2035,1741,1887,1.542000,1.658000,0,0
294,146500,500,1994,2042,1836,1890,1.623000,1.665000,0,0
295,147000,500,2141,2039,1980,1887,1.739000,1.662000,0,0
296,147500,500,2208,2040,2044,1889,1.789000,1.663000,0,0
297,148000,500,2211,2039,2053,1886,1.791000,1.662000,0,0
298,148500,500,2158,2039,1998,1886,1.751000,1.662000,0,0
299,149000,500,2138,2035,1975,1882,1.733000,1.658000,0,0
300,149500,500,2166,2039,2003,1887,1.754000,1.662000,0,0
301,150000,500,2181,2040,2021,1888,1.769000,1.663000,0,0
302,150500,500,2205,2042,2038,1890,1.790000,1.664000,0,0
303,151000,500,2196,2037,2035,1886,1.784000,1.662000,0,0
304,151500,500,2196,2037,2034,1885,1.779000,1.661000,0,0
305,152000,500,2213,2040,2055,1888,1.797000,1.664000,0,0
306,152500,500,2208,2039,2045,1887,1.791000,1.661000,0,0
307,153000,500,2208,2042,2047,1889,1.790000,1.665000,0,0
308,153500,500,2187,2035,2025,1883,1.774000,1.658000,0,0
309,154000,500,2184,2037,2022,1883,1.775000,1.660000,0,0
310,154500,500,2192,2037,2029,1886,1.777000,1.661000,0,0
311,155000,500,2178,2042,2015,1889,1.765000,1.663000,0,0
312,155500,500,2162,2035,2000,1886,1.756000,1.659000,0,0
313,156000,500,2122,2033,1963,1881,1.722000,1.656000,0,0
314,156500,500,2104,2031,1942,1877,1.709000,1.654000,0,0
315,157000,500,2100,2031,1937,1877,1.703000,1.655000,0,0
316,157500,500,2088,2033,1926,1879,1.696000,1.657000,0,0
317,158000,500,2074,2037,1915,1883,1.685000,1.659000,0,0
318,158500,500,2042,2033,1883,1886,1.658000,1.656000,0,0
319,159000,500,2022,2033,1861,1877,1.643000,1.655000,0,0
320,159500,500,2016,2035,1857,1882,1.636000,1.658000,0,0
321,160000,500,2010,2031,1851,1877,1.633000,1.656000,0,0
322,160500,500,2009,2035,1849,1879,1.632000,1.659000,0,0
323,161000,500,1990,2030,1825,1877,1.616000,1.653000,0,0
324,161500,500,1989,2039,1830,1888,1.616000,1.663000,0,0
325,162000,500,1995,2035,1838,1883,1.620000,1.658000,0,0
326,162500,500,2006,2037,1844,1884,1.629000,1.658000,0,0
327,163000,500,2018,2040,1857,1887,1.639000,1.664000,0,0
328,163500,500,2010,2039,1849,1887,1.632000,1.663000,0,0
329,164000,500,2004,2039,1843,1887,1.624000,1.661000,0,0
330,164500,500,2000,2040,1840,1887,1.624000,1.662000,0,0
331,165000,500,2000,2037,1841,1885,1.624000,1.661000,0,0
332,165500,500,2004,2040,1843,1890,1.632000,1.663000,0,0
333,166000,500,1992,2035,1833,1883,1.620000,1.659000,0,0
334,166500,500,1986,2042,1826,1891,1.613000,1.664000,0,0
335,167000,500,1980,2040,1822,1889,1.611000,1.662000,0,0
336,167500,500,1985,2046,1826,1894,1.613000,1.669000,0,0
337,168000,500,1993,2040,1836,1888,1.621000,1.663000,0,0
338,168500,500,1991,2046,1833,1896,1.620000,1.669000,0,0
339,169000,500,1993,2039,1834,1887,1.620000,1.662000,0,0
340,169500,500,1997,2037,1840,1885,1.624000,1.659000,0,0
341,170000,500,2013,2039,1854,1899,1.635000,1.661000,0,0
342,170500,500,2033,2042,1872,1891,1.651000,1.665000,0,0
343,171000,500,2038,2039,1877,1886,1.654000,1.662000,0,0
344,171500,500,2041,2037,1882,1883,1.658000,1.661000,0,0
345,172000,500,2043,2037,1882,1884,1.659000,1.661000,0,0
346,172500,500,2060,2033,1901,1879,1.675000,1.658000,0,0
347,173000,500,2086,2039,1925,1887,1.697000,1.662000,0,0
348,173500,500,2108,2033,1947,1880,1.714000,1.657000,0,0
349,174000,500,2129,2039,1968,1887,1.727000,1.662000,0,0
350,174500,500,2142,2033,1979,1881,1.738000,1.658000,0,0
351,175000,500,2158,2039,1999,1887,1.751000,1.663000,0,0
352,175500,500,2175,2031,2014,1877,1.765000,1.653000,0,0
353,176000,500,2184,2033,2023,1877,1.771000,1.656000,0,0
354,176500,500,2194,2037,2032,1884,1.781000,1.663000,0,0
355,177000,500,2194,2037,2032,1886,1.779000,1.661000,0,0
356,177500,500,2193,2031,2032,1878,1.779000,1.656000,0,0
357,178000,500,2185,2037,2023,1881,1.771000,1.661000,0,0
358,178500,500,2169,2035,2006,1882,1.758000,1.658000,0,0
359,179000,500,2153,2042,1991,1890,1.751000,1.663000,0,0
360,179500,500,2129,2033,1968,1881,1.727000,1.658000,0,0
361,180000,500,2112,2035,1952,1881,1.714000,1.659000,0,0
362,180500,500,2093,2037,1934,1887,1.702000,1.662000,0,0
363,181000,500,2072,2037,1913,1884,1.682000,1.661000,0,0
364,181500,500,2048,2040,1888,1887,1.664000,1.661000,0,0
365,182000,500,2016,2040,1856,1888,1.637000,1.662000,0,0
366,182500,500,1982,2037,1823,1886,1.610000,1.662000,0,0
367,183000,500,1950,2042,1791,1890,1.585000,1.664000,0,0
368,183500,500,1923,2040,1764,1888,1.562000,1.664000,0,0
369,184000,500,1905,2044,1744,1893,1.548000,1.665000,0,0
370,184500,500,1881,2044,1725,1892,1.530000,1.665000,0,0
371,185000,500,1861,2040,1705,1887,1.514000,1.665000,0,0
372,185500,500,1845,2039,1690,1887,1.500000,1.662000,0,0
373,186000,500,1843,2039,1687,1887,1.499000,1.661000,0,0
374,186500,500,1853,2040,1695,1887,1.512000,1.663000,0,0
375,187000,500,1863,2037,1703,1885,1.517000,1.662000,0,0
376,187500,500,1872,2040,1714,1889,1.522000,1.660000,0,0
377,188000,500,1880,2037,1724,1886,1.528000,1.660000,0,0
378,188500,500,1896,2037,1741,1885,1.544000,1.659000,0,0
379,189000,500,1925,2040,1767,1889,1.566000,1.663000,0,0
380,189500,500,1952,2030,1792,1877,1.587000,1.655000,0,0
381,190000,500,1980,2035,1821,1887,1.613000,1.659000,0,0
382,190500,500,2004,2031,1843,1876,1.628000,1.655000,0,0
383,191000,500,2037,2037,1876,1887,1.657000,1.661000,0,0
384,191500,500,2078,2031,1917,1878,1.688000,1.654000,0,0
385,192000,500,2112,2035,1952,1883,1.715000,1.660000,0,0
386,192500,500,2141,2037,1981,1883,1.739000,1.662000,0,0
387,193000,500,2166,2035,2001,1883,1.754000,1.659000,0,0
388,193500,500,2195,2035,2032,1883,1.779000,1.659000,0,0
389,194000,500,2224,2037,2065,1886,1.806000,1.662000,0,0
390,194500,500,2239,2037,2080,1885,1.819000,1.661000,0,0
391,195000,500,2245,2042,2087,1889,1.823000,1.665000,0,0
392,195500,500,2241,2039,2081,1887,1.819000,1.663000,0,0
393,196000,500,2241,2039,2082,1886,1.819000,1.661000,0,0
394,196500,500,2241,2040,2082,1888,1.819000,1.662000,0,0
395,197000,500,2229,2042,2067,1889,1.809000,1.665000,0,0
396,197500,500,2208,2042,2046,1891,1.790000,1.665000,0,0
397,198000,500,2179,2037,2017,1885,1.766000,1.659000,0,0
398,198500,500,2151,2042,1987,1889,1.744000,1.665000,0,0
399,199000,500,2122,2042,1964,1889,1.723000,1.664000,0,0
400,199500,500,2087,2042,1925,1889,1.694000,1.665000,0,0
401,200000,500,2046,2044,1885,1893,1.661000,1.669000,0,0
402,200500,500,2006,2039,1847,1886,1.629000,1.664000,0,0
403,201000,500,1971,2039,1810,1886,1.599000,1.662000,0,0
404,201500,500,1938,2039,1776,1885,1.574000,1.662000,0,0
405,202000,500,1899,2037,1741,1885,1.543000,1.661000,0,0
406,202500,500,1867,2040,1709,1888,1.521000,1.662000,0,0
407,203000,500,1844,2033,1685,1879,1.500000,1.657000,0,0
408,203500,500,1834,2039,1678,1886,1.493000,1.661000,0,0
409,204000,500,1827,2039,1671,1887,1.487000,1.661000,0,0
410,204500,500,1815,2035,1659,1882,1.480000,1.662000,0,0
411,205000,500,1809,2040,1655,1887,1.473000,1.662000,0,0
412,205500,500,1817,2037,1657,1883,1.475000,1.661000,0,0
413,206000,500,1841,2035,1681,1883,1.496000,1.659000,0,0
414,206500,500,1872,2033,1712,1882,1.522000,1.659000,0,0
415,207000,500,1898,2035,1738,1881,1.545000,1.658000,0,0
416,207500,500,1927,2033,1767,1881,1.569000,1.657000,0,0
417,208000,500,1962,2039,1805,1885,1.594000,1.659000,0,0
418,208500,500,2007,2033,1847,1881,1.630000,1.656000,0,0
419,209000,500,2050,2033,1892,1878,1.664000,1.655000,0,0
420,209500,500,2087,2039,1927,1886,1.694000,1.666000,0,0
421,210000,500,2121,2035,1962,1882,1.722000,1.658000,0,0
