1,1530,877077759,-26057513,
2,2530,1287569250,205404714,
3,3530,1524076405,334465703,
4,4530,1553382525,342999282,
5,5530,1371371488,229806980,
6,6530,1003606424,10786175,
7,7530,501738723,-283302143,
8,8530,-63745740,-611154253,
9,9530,-613426393,-926724280,
10,10530,-1070102258,-1185691351,
11,11530,-1369634408,-1351684285,
12,12530,-1469954658,-1401389879,
13,13530,-1356973130,-1327827169,
14,14530,-1046557799,-1141327735,
15,15530,-582305715,-868084979,
16,16530,-29419563,-546474942,
17,17530,534449402,-221666842,
18,18530,1030107500,60721012,
19,19530,1387940935,261028072,
20,20530,1557693191,351121803,
21,21530,1515522916,318348803,
22,22530,1267352978,167312005,
23,23530,848037930,-80776038,
24,24530,316469408,-391072017,
25,25530,-252695362,-719995781,
26,26530,-779518867,-1021351013,
27,27530,-1190010358,-1252813239,
28,28530,-1426517513,-1381874229,
29,29530,-1455823633,-1390407807,
30,30530,-1273812596,-1277215505,
31,31530,-906047532,-1058194701,
32,32530,-404179831,-764106382,
33,33530,161304632,-436254272,
34,34530,710985285,-120684245,
35,35530,1167661150,138282826,
36,36530,1467193300,304275759,
37,37530,1567513550,353981353,
38,38530,1454532022,280418644,
39,39530,1144116691,93919210,
40,40530,679864607,-179323546,
41,41530,126978455,-500933583,
42,42530,-436890510,-825741683,
43,43530,-932548608,-1108129537,
44,44530,-1290382043,-1308436598,
45,45530,-1460134299,-1398530329,
46,46530,-1417964024,-1365757328,
47,47530,-1169794086,-1214720531,
48,48530,-750479038,-966632487,
49,49530,-218910516,-656336508,
50,50530,350254254,-327412744,
51,51530,877077759,-26057513,
52,52530,1287569250,205404714,
53,53530,1524076405,334465703,
54,54530,1553382525,342999282,
55,55530,1371371488,229806980,
56,56530,1003606424,10786175,
57,57530,501738723,-283302143,
58,58530,-63745740,-611154253,
59,59530,-613426393,-926724280,
60,60530,-1070102258,-1185691351,
61,61530,-1369634408,-1351684285,
62,62530,-1469954658,-1401389879,
63,63530,-1356973130,-1327827169,
64,64530,-1046557799,-1141327735,
65,65530,-582305715,-868084979,
66,66530,-29419563,-546474942,
67,67530,534449402,-221666842,
68,68530,1030107500,60721012,
69,69530,1387940935,261028072,
70,70530,1557693191,351121803,
71,71530,1515522916,318348803,
72,72530,1267352978,167312005,
73,73530,848037930,-80776038,
74,74530,316469408,-391072017,
75,75530,-252695362,-719995781,
76,76530,-779518867,-1021351013,
77,77530,-1190010358,-1252813239,
78,78530,-1426517513,-1381874229,
79,79530,-1455823633,-1390407807,
80,80530,-1273812596,-1277215505,
81,81530,-906047532,-1058194701,
82,82530,-404179831,-764106382,
83,83530,161304632,-436254272,
84,84530,710985285,-120684245,
85,85530,1167661150,138282826,
86,86530,1467193300,304275759,
87,87530,1567513550,353981353,
88,88530,1454532022,280418644,
89,89530,1144116691,93919210,
90,90530,679864607,-179323546,
91,91530,126978455,-500933583,
92,92530,-436890510,-825741683,
93,93530,-932548608,-1108129537,
94,94530,-1290382043,-1308436598,
95,95530,-1460134299,-1398530329,
96,96530,-1417964024,-1365757328,
97,97530,-1169794086,-1214720531,
98,98530,-750479038,-966632487,
99,99530,-218910516,-656336508,
100,100530,350254254,-327412744,
101,101530,877077759,-26057513,
102,102530,1287569250,205404714,
103,103530,1524076405,334465703,
104,104530,1553382525,342999282,
105,105530,1371371488,229806980,
106,106530,1003606424,10786175,
107,107530,501738723,-283302143,
108,108530,-63745740,-611154253,
109,109530,-613426393,-926724280,
110,110530,-1070102258,-1185691351,
111,111530,-1369634408,-1351684285,
112,112530,-1469954658,-1401389879,
113,113530,-1356973130,-1327827169,
114,114530,-1046557799,-1141327735,
115,115530,-582305715,-868084979,
116,116530,-29419563,-546474942,
117,117530,534449402,-221666842,
118,118530,1030107500,60721012,
119,119530,1387940935,261028072,
120,120530,1557693191,351121803,
121,121530,1515522916,318348803,
122,122530,1267352978,167312005,
123,123530,848037930,-80776038,
124,124530,316469408,-391072017,
125,125530,-252695362,-719995781,
126,126530,-779518867,-1021351013,
127,127530,-1190010358,-1252813239,
128,128530,-1426517513,-1381874229,
129,129530,-1455823633,-1390407807,
130,130530,-1273812596,-1277215505,
131,131530,-906047532,-1058194701,
132,132530,-404179831,-764106382,
133,133530,161304632,-436254272,
134,134530,710985285,-120684245,
135,135530,1167661150,138282826,
136,136530,1467193300,304275759,
137,137530,1567513550,353981353,
138,138530,1454532022,280418644,
139,139530,1144116691,93919210,
140,140530,679864607,-179323546,
141,141530,126978455,-500933583,
142,142530,-436890510,-825741683,
143,143530,-932548608,-1108129537,
144,144530,-1290382043,-1308436598,
145,145530,-1460134299,-1398530329,
146,146530,-1417964024,-1365757328,
147,147530,-1169794086,-1214720531,
148,148530,-750479038,-966632487,
149,149530,-218910516,-656336508,
150,150530,350254254,-327412744,
151,151530,877077759,-26057513,
152,152530,1287569250,205404714,
153,153530,1524076405,334465703,
154,154530,1553382525,342999282,
155,155530,1371371488,229806980,
156,156530,1003606424,10786175,
157,157530,501738723,-283302143,
158,158530,-63745740,-611154253,
159,159530,-613426393,-926724280,
160,160530,-1070102258,-1185691351,
161,161530,-1369634408,-1351684285,
162,162530,-1469954658,-1401389879,
163,163530,-1356973130,-1327827169,
164,164530,-1046557799,-1141327735,
165,165530,-582305715,-868084979,
166,166530,-29419563,-546474942,
167,167530,534449402,-221666842,
168,168530,1030107500,60721012,
169,169530,1387940935,261028072,
170,170530,1557693191,351121803,
171,171530,1515522916,318348803,
172,172530,1267352978,167312005,
173,173530,848037930,-80776038,
174,174530,316469408,-391072017,
175,175530,-252695362,-719995781,
176,176530,-779518867,-1021351013,
177,177530,-1190010358,-1252813239,
178,178530,-1426517513,-1381874229,
179,179530,-1455823633,-1390407807,
180,180530,-1273812596,-1277215505,
181,181530,-906047532,-1058194701,
182,182530,-404179831,-764106382,
183,183530,161304632,-436254272,
184,184530,710985285,-120684245,
185,185530,1167661150,138282826,
186,186530,1467193300,304275759,
187,187530,1567513550,353981353,
188,188530,1454532022,280418644,
189,189530,1144116691,93919210,
190,190530,679864607,-179323546,
191,191530,126978455,-500933583,
192,192530,-436890510,-825741683,
193,193530,-932548608,-1108129537,
194,194530,-1290382043,-1308436598,
