1,0,26144.235242,-326520.643200,300376.407960,184.234056,-1677.521625,1493.287568
2,1000,157545.528249,-361866.907822,204321.379811,845.189620,-1837.952671,992.763051
3,2000,266817.341223,-346402.408580,79585.067600,1387.459232,-1740.263573,352.804342
4,3000,338624.423439,-282322.822124,-56301.601174,1734.863019,-1398.077643,-336.785376
5,4000,362882.309523,-178543.784745,-184338.524669,1838.567326,-859.496652,-979.070673
6,5000,336163.697309,-49674.510859,-286489.186429,1684.016728,-200.264543,-1483.752185
7,6000,262222.581927,86146.308641,-348368.890589,1292.960406,487.034030,-1779.994436
8,7000,151462.042746,209845.676839,-361307.719742,720.324955,1105.990630,-1826.315585
9,8000,19438.928857,304083.054985,-323521.984054,46.493176,1569.680483,-1616.173659
10,9000,-115319.529727,355654.813233,-240335.283684,-633.909613,1812.880103,-1178.970490
11,10000,-233895.038197,357253.120858,-123358.082930,-1225.285817,1801.393836,-576.108019
12,11000,-319617.257357,308652.768746,10964.488369,-1644.556806,1536.922312,107.634494
13,12000,-360437.350979,216702.066335,143735.284504,-1832.866662,1056.676160,776.190501
14,13000,-350633.842316,94346.848557,256286.993667,-1763.796391,428.025114,1335.771276
15,14000,-291597.094556,-41248.328207,332845.422745,-1447.023332,-260.811323,1707.834655
16,15000,-191611.972588,-171087.640898,362699.613555,-927.004331,-913.039246,1840.043577
17,16000,-64704.236642,-276904.046156,341608.282960,-276.788462,-1436.965306,1713.753768
18,17000,71297.695415,-343808.968708,272511.273486,412.267728,-1759.033635,1346.765906
19,18000,197278.123799,-362405.012072,165126.888458,1043.393480,-1834.107129,790.713649
20,19000,295542.832011,-330123.688026,34580.856231,1527.986228,-1651.633231,123.647003
21,20000,352305.206900,-251503.098965,-100802.107760,1797.990562,-1237.150764,-560.839798
22,21000,359597.140724,-137541.695630,-222055.445027,1815.450914,-648.852240,-1166.598674
23,22000,316380.412470,-4240.473635,-312139.938825,1577.902038,30.550583,-1608.452620
24,23000,228718.876354,129652.646512,-358371.522921,1118.737527,705.598685,-1824.336212
25,24000,108935.678250,245306.173556,-354241.851964,502.466305,1281.558861,-1784.025167
26,25000,-26136.182955,326508.465800,-300372.283059,-184.382466,1677.593446,-1493.210979
27,26000,-157535.821787,361881.445658,-204345.624096,-845.368172,1838.024287,-992.656115
28,27000,-266820.721899,346433.707178,-79612.985498,-1387.639955,1740.248431,-352.608477
29,28000,-338635.649435,282307.768010,56327.881217,-1735.008011,1398.038833,336.969179
30,29000,-362881.497613,178517.982269,184363.515197,-1838.695288,859.534777,979.160511
31,30000,-336154.934822,49678.963971,286475.970810,-1684.169878,200.347640,1483.822238
32,31000,-262223.248694,-86120.918377,348344.167093,-1293.131962,-487.020807,1780.152769
33,32000,-151471.042007,-209841.864146,361312.906242,-720.470836,-1106.033824,1826.504660
34,33000,-19440.642060,-304111.394071,323552.036312,-46.609274,-1569.673996,1616.283270
35,34000,115328.554283,-355659.810858,240331.256787,633.782192,-1812.805104,1179.022912
36,35000,233897.826418,-357232.298110,123334.471899,1225.132103,-1801.350647,576.218544
37,36000,319607.829564,-308638.533979,-10969.295394,1644.412126,-1536.956458,-107.455668
38,37000,360430.389565,-216720.360435,-143710.028979,1832.754386,-1056.696511,-776.057875
39,38000,350640.514763,-94365.896776,-256274.617914,1763.687551,-427.970151,-1335.717400
40,39000,291605.912267,41264.481966,-332870.394258,1446.889001,260.873467,-1707.762468
41,40000,191607.604187,171106.816445,-362714.420723,926.865486,913.027667,-1839.893153
42,41000,64694.469763,276896.383410,-341590.853329,276.678330,1436.928365,-1713.606696
43,42000,-71297.407927,343785.752237,-272488.344533,-412.362040,1759.062205,-1346.700165
44,43000,-197269.911542,362408.032584,-165138.121275,-1043.508173,1834.174605,-790.666431
45,44000,-295541.933506,330147.108692,-34605.175396,-1528.117367,1651.647714,-123.530347
46,45000,-352313.116974,251505.181546,100807.935252,-1798.101768,1237.112081,560.989687
47,46000,-359599.587519,137521.326207,222078.261197,-1815.536455,648.852768,1166.683686
48,47000,-316373.727274,4231.385681,312142.341568,-1577.996313,-30.489526,1608.485838
49,48000,-228715.658958,-129633.297878,358348.956899,-1118.855151,-705.561540,1824.416691
50,49000,-108942.787349,-245293.727920,354236.515397,-502.577749,-1281.586565,1784.164314
51,50000,26130.459569,-326523.773267,300393.313882,184.298594,-1677.615360,1493.316766
52,51000,157541.186445,-361896.807884,204355.621664,845.288880,-1837.980982,992.692103
53,52000,266827.715643,-346423.357144,79595.641718,1387.538806,-1740.195799,352.656993
54,53000,338632.138702,-282289.017253,-56343.121272,1734.900895,-1398.047390,-336.853505
55,54000,362872.974902,-178524.572253,-184348.402522,1838.611440,-859.568175,-979.043265
56,55000,336155.250262,-49698.075339,-286457.174871,1684.100640,-200.328308,-1483.772331
57,56000,262230.759035,86122.245922,-348353.004998,1293.046652,487.077471,-1780.124122
58,57000,151472.320914,209860.939457,-361333.260491,720.370407,1106.047383,-1826.417790
59,58000,19433.764520,304115.373067,-323549.137764,46.524222,1569.640673,-1616.164895
60,59000,-115331.612969,355641.638903,-240310.026152,-633.845331,1812.801445,-1178.956114
61,60000,-233892.351873,357224.578780,-123332.227140,-1225.201687,1801.399777,-576.198090
62,61000,-319604.423685,308653.726625,10950.696856,-1644.501931,1536.989397,107.512534
63,62000,-360435.624245,216732.040793,143703.583303,-1832.840356,1056.673345,776.167010
64,63000,-350645.481947,94354.005536,256291.476328,-1763.750111,427.948841,1335.801270
65,64000,-291602.035113,-41278.839711,332880.874825,-1446.946588,-260.840264,1707.786852
66,65000,-191601.788495,-171098.394086,362700.182671,-926.941658,-912.982807,1839.924465
67,66000,-64697.221952,-276880.696326,341577.918435,-276.761210,-1436.934245,1713.695455
68,67000,71290.380460,-343789.730446,272499.350187,412.298064,-1759.092386,1346.794321
69,68000,197270.126270,-362424.555801,165154.429755,1043.457714,-1834.161612,790.703897
70,69000,295548.472645,-330147.122930,34598.650500,1528.054170,-1651.600814,123.546644
71,70000,352314.486379,-251488.941949,-100825.544263,1798.024785,-1237.098930,-560.925855
72,71000,359593.536331,-137517.363355,-222076.172876,1815.471049,-648.881477,-1166.589572
73,72000,316370.645965,-4246.004180,-312124.641761,1577.949678,30.483151,-1608.432829
74,73000,228720.208508,129625.565446,-358345.774017,1118.804077,705.601140,-1824.405217
