host_t_s,dev_t_s,dev_t_us,seq,adc_34,adc_35,v_adc_34,v_adc_35,voltage_gpio,current_gpio,v_offset_est,i_offset_est,v_inst,i_inst,v_rms_raw,i_rms_raw,v_rms,i_rms,v1_mag_raw,i1_mag_raw,v1_mag,i1_mag,v1_angle_deg,i1_angle_deg,vi_angle_deg,fourier_valid,f_est_hz,rms_valid,norm_ready,norm_gain_v,norm_gain_i,auto_scale_calibrate,protection_armed,oc_enabled,oc_i_nominal,oc_51_pickup,oc_50_pickup,oc_51_timer_s,oc_51_active,oc_50_trip,oc_51_trip,oc_trip,oc_trip_code,dist_enabled,dist_line_z_ohm,dist_z1_pct,dist_z2_pct,dist_z1_ohm,dist_z2_ohm,dist_min_current,dist_line_angle_deg,dist_z1_center_r_ohm,dist_z1_center_x_ohm,dist_z1_radius_ohm,dist_z2_center_r_ohm,dist_z2_center_x_ohm,dist_z2_radius_ohm,dist_z_mag_ohm,dist_z_angle_deg,dist_r_ohm,dist_x_ohm,dist_fault_pct,dist_fault_ohm,dist_z1_mho_operate,dist_z2_mho_operate,dist_z1_active,dist_z2_active,dist_z2_timer_s,dist_z1_trip,dist_z2_trip,dist_trip,dist_trip_code,dir67_enabled,dir67_direction,dir67_angle_deg,dir67_window_deg,dir67_measure_angle_deg,dir67_angle_error_deg,dir67_power_w,dir67_prefault_power_w,dir67_power_min_w,dir67_forward,dir67_reverse,dir67_permit,dir67_block_active,uv_enabled,ov_enabled,v_nominal_rms,uv_instant_pickup,uv_timed_pickup,ov_instant_pickup,ov_timed_pickup,uv_pickup,ov_pickup,uv_timer_s,ov_timer_s,uv_active,ov_active,uv_instant_trip,uv_timed_trip,ov_instant_trip,ov_timed_trip,uv_trip,ov_trip,voltage_trip,voltage_trip_code,any_trip,trip_sources,instant_trip,timed_trip,cycle_id,cycle_update,quality_flags,lost_frames_total,bad_checksum_total,desync_total
0.01,0.01,10000,10,2304,2091,1.856703297,1.685054945,gpio35,gpio34,1.95554827,1.970476157,-317191.086251347,-1332.294888033,315911.992645622,1591.185847074,256060.006393863,1275.7292357,315116.673061947,1582.326063592,255415.366296552,1268.625926661,-81.615262,-89.096347,-7.481085,1,58.823529,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,201.332292624,7.481085,199.618531518,26.213239553,386.249299038,201.332292624,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-7.481085,0,321268408.504866,321268408.504866,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,633,0,0,0,0,0
0.011,0.011,11000,11,2250,2017,1.813186813,1.625421245,gpio35,gpio34,1.955218143,1.970318868,-386732.782394007,-1840.036652017,315911.992645622,1591.185847074,256060.006393863,1275.7292357,315116.673061947,1582.326063592,255415.366296552,1268.625926661,-81.615262,-89.096347,-7.481085,1,58.823529,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,201.332292624,7.481085,199.618531518,26.213239553,386.249299038,201.332292624,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-7.481085,0,321268408.504866,321268408.504866,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,633,0,0,0,0,0
0.012,0.012,12000,12,2226,1967,1.793846154,1.585128205,gpio35,gpio34,1.954848053,1.970142395,-433548.000441959,-2064.451752642,315911.992645622,1591.185847074,256060.006393863,1275.7292357,315116.673061947,1582.326063592,255415.366296552,1268.625926661,-81.615262,-89.096347,-7.481085,1,58.823529,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,201.332292624,7.481085,199.618531518,26.213239553,386.249299038,201.332292624,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-7.481085,0,321268408.504866,321268408.504866,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,633,0,0,0,0,0
0.013,0.013,13000,13,2233,1977,1.799487179,1.593186813,gpio35,gpio34,1.954486392,1.96997174,-423674.062275448,-1996.396219184,315911.992645622,1591.185847074,256060.006393863,1275.7292357,315116.673061947,1582.326063592,255415.366296552,1268.625926661,-81.615262,-89.096347,-7.481085,1,58.823529,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,201.332292624,7.481085,199.618531518,26.213239553,386.249299038,201.332292624,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-7.481085,0,321268408.504866,321268408.504866,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,633,0,0,0,0,0
0.014,0.014,14000,14,2275,2098,1.833333333,1.690695971,gpio35,gpio34,1.954222601,1.969835101,-309021.667203735,-1598.45333273,315911.992645622,1591.185847074,256060.006393863,1275.7292357,315116.673061947,1582.326063592,255415.366296552,1268.625926661,-81.615262,-89.096347,-7.481085,1,58.823529,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,201.332292624,7.481085,199.618531518,26.213239553,386.249299038,201.332292624,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-7.481085,0,321268408.504866,321268408.504866,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,633,0,0,0,0,0
0.015,0.015,15000,15,2342,2255,1.887326007,1.817216117,gpio35,gpio34,1.954085595,1.969752592,-160498.519929245,-965.2259545,315911.992645622,1591.185847074,256060.006393863,1275.7292357,315116.673061947,1582.326063592,255415.366296552,1268.625926661,-81.615262,-89.096347,-7.481085,1,58.823529,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,201.332292624,7.481085,199.618531518,26.213239553,386.249299038,201.332292624,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-7.481085,0,321268408.504866,321268408.504866,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,633,0,0,0,0,0
0.016,0.016,16000,16,2427,2426,1.955824176,1.955018315,gpio35,gpio34,1.954086528,1.969738664,1092.650430467,-162.940450691,315911.992645622,1591.185847074,256060.006393863,1275.7292357,315116.673061947,1582.326063592,255415.366296552,1268.625926661,-81.615262,-89.096347,-7.481085,1,58.823529,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,201.332292624,7.481085,199.618531518,26.213239553,386.249299038,201.332292624,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-7.481085,0,321268408.504866,321268408.504866,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,633,0,0,0,0,0
0.017,0.017,17000,17,2515,2602,2.026739927,2.096849817,gpio35,gpio34,1.954229291,1.969795665,167242.424702854,666.824659774,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,1,0,0,0,0
0.018,0.018,18000,18,2605,2747,2.099267399,2.213699634,gpio35,gpio34,1.954488761,1.969925137,303960.839686154,1514.614599902,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,0,0,0,0,0
0.019,0.019,19000,19,2664,2833,2.146813187,2.283003663,gpio35,gpio34,1.954817276,1.970102025,384844.234274664,2069.310531107,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,0,0,0,0,0
0.02,0.02,20000,20,2702,2910,2.177435897,2.345054945,gpio35,gpio34,1.955207514,1.970309359,457150.394319122,2425.478521264,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,0,0,0,0,0
0.021,0.021,21000,21,2703,2924,2.178241758,2.356336996,gpio35,gpio34,1.955608643,1.970517291,469909.7901573,2432.480340129,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,0,0,0,0,0
0.022,0.022,22000,22,2674,2811,2.154871795,2.265274725,gpio35,gpio34,1.955918309,1.970701646,362763.47149056,2156.65623558,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,0,0,0,0,0
0.023,0.023,23000,23,2612,2689,2.104908425,2.166959707,gpio35,gpio34,1.956129351,1.970835852,247227.947993026,1570.007141379,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,0,0,0,0,0
0.024,0.024,24000,24,2521,2507,2.031575092,2.02029304,gpio35,gpio34,1.956193515,1.970896592,75165.619022573,710.553072064,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,0,0,0,0,0
0.025,0.025,25000,25,2430,2332,1.958241758,1.879267399,gpio35,gpio34,1.956116588,1.970883937,-90116.37450266,-148.041543182,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,0,0,0,0,0
0.026,0.026,26000,26,2352,2177,1.895384615,1.754358974,gpio35,gpio34,1.955914831,1.970808437,-236352.30570223,-883.222697788,314090.013809246,1601.061163141,254583.215631396,1283.646745426,313384.320786738,1589.928087973,254011.221645532,1274.720830517,-74.25497,-80.697103,-6.442133,1,58.830451,1,1,0.810542215,0.801747475,0,1,0,1283.448319198,0,0,0,0,0,0,0,NONE,1,52.12496,80,120,41.699968,62.549952,64.17241596,86.636,1.223459325,20.814057271,20.849984,1.835188987,31.221085907,31.274976,199.268118606,6.442133,198.009876212,22.357817774,382.289249923,199.268118606,0,0,0,0,0,0,0,0,NONE,1,forward,86.636,60,-6.442133,0,321748860.745755,321748860.745755,10000,1,0,0,0,0,0,257046.158499878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE,0,NONE,0,0,634,0,0,0,0,0
