sample,t_us,dt_us,dacV_code,dacI_code,adcV_raw,adcI_raw,adcV_V,adcI_V,clipV,clipI
84,42000,500,2492,1826,2326,1671,2.014000,1.488000,0,0
85,42500,500,2330,1942,2163,1786,1.886000,1.582000,0,0
86,43000,500,2161,2069,1996,1914,1.750000,1.683000,0,0
87,43500,500,1980,2182,1815,2026,1.604000,1.776000,0,0
88,44000,500,1798,2298,1639,2142,1.462000,1.868000,0,0
89,44500,500,1623,2400,1461,2242,1.319000,1.948000,0,0
90,45000,500,1470,2494,1310,2331,1.194000,2.026000,0,0
91,45500,500,1336,2557,1173,2400,1.087000,2.076000,0,0
92,46000,500,1233,2621,1072,2465,1.007000,2.126000,0,0
93,46500,500,1154,2668,987,2511,0.938000,2.165000,0,0
94,47000,500,1102,2689,939,2531,0.898000,2.180000,0,0
95,47500,500,1085,2682,921,2523,0.882000,2.177000,0,0
96,48000,500,1103,2644,938,2485,0.899000,2.149000,0,0
97,48500,500,1155,2589,989,2432,0.936000,2.102000,0,0
98,49000,500,1242,2526,1078,2369,1.011000,2.050000,0,0
99,49500,500,1360,2446,1199,2293,1.108000,1.985000,0,0
100,50000,500,1499,2351,1338,2192,1.219000,1.909000,0,0
101,50500,500,1654,2235,1490,2081,1.343000,1.819000,0,0
102,51000,500,1820,2112,1669,1955,1.479000,1.717000,0,0
103,51500,500,1995,1990,1833,1834,1.624000,1.620000,0,0
104,52000,500,2176,1872,2010,1714,1.761000,1.525000,0,0
105,52500,500,2357,1763,2192,1610,1.908000,1.439000,0,0
106,53000,500,2524,1662,2357,1503,2.041000,1.354000,0,0
107,53500,500,2672,1578,2503,1421,2.158000,1.288000,0,0
108,54000,500,2795,1511,2630,1353,2.263000,1.233000,0,0
109,54500,500,2892,1454,2729,1296,2.339000,1.186000,0,0
110,55000,500,2961,1420,2795,1263,2.395000,1.160000,0,0
111,55500,500,3003,1408,2839,1250,2.434000,1.150000,0,0
112,56000,500,3007,1420,2843,1264,2.436000,1.160000,0,0
113,56500,500,2979,1467,2814,1310,2.409000,1.197000,0,0
114,57000,500,2915,1526,2750,1369,2.357000,1.248000,0,0
115,57500,500,2816,1592,2651,1437,2.278000,1.297000,0,0
116,58000,500,2691,1681,2518,1522,2.171000,1.369000,0,0
117,58500,500,2545,1785,2379,1631,2.058000,1.456000,0,0
118,59000,500,2386,1901,2223,1746,1.933000,1.547000,0,0
119,59500,500,2218,2026,2057,1872,1.799000,1.654000,0,0
120,60000,500,2040,2140,1879,1984,1.653000,1.740000,0,0
121,60500,500,1859,2264,1699,2111,1.510000,1.841000,0,0
122,61000,500,1680,2369,1520,2213,1.366000,1.924000,0,0
123,61500,500,1519,2466,1358,2307,1.238000,2.003000,0,0
124,62000,500,1378,2546,1216,2389,1.122000,2.065000,0,0
125,62500,500,1266,2603,1104,2447,1.032000,2.114000,0,0
126,63000,500,1176,2653,1008,2496,0.954000,2.153000,0,0
127,63500,500,1116,2680,950,2519,0.907000,2.171000,0,0
